# VERSION 10104 -- Thu Aug 27 17:55:20 2009 UTC -- created by woosley on banzai.ucolick.org from file /data/woosley/banzai/u/woosley/cdef/fudgc#t8eq625
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
 111:    1.2277442597660631E+33   6.2310910685963027E+07   6.7784673547649930E+01   7.0360114528042650E+08   2.8583065739141309E+08   3.0015257499975518E+26   1.0798991462674968E+18   8.9722904140327453E-01   0.0000000000000000E+00   1.3737520796207535E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2396824121068929E-12   4.9703473828310774E-01   0.0000000000000000E+00   4.9805379452782711E-01   4.8924312724613981E-03   1.9033294995338458E-05   2.6203606780822731E-09   6.9389033731454369E-16   1.0700061618875511E-23   3.2297920979926349E-33   1.6980366273802836E-44   9.2420107833550265E-58   2.8498604799440670E-72   0.0000000000000000E+00   4.4101095211542372E-90                      ---                      ---
 112:    1.2611995981071659E+33   6.3305918425810508E+07   6.8816695436858524E+01   6.7824149877028871E+08   2.7989113733219445E+08   2.8567622284794911E+26   1.0643384908579272E+18   8.9793647329138793E-01   0.0000000000000000E+00   1.3737511091686757E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2354112608633779E-12   4.9703597331131216E-01   0.0000000000000000E+00   4.9805460780805433E-01   4.8903936925923548E-03   1.9022569458841696E-05   2.6173388814309649E-09   6.9272247057706348E-16   1.0674960469969409E-23   3.2198477201545735E-33   1.6912277437023582E-44   9.1941357735290927E-58   2.8317769679618526E-72   0.0000000000000000E+00   4.3773468688961618E-90                      ---                      ---
 113:    1.2945336451787247E+33   6.4302904954889834E+07   6.9847427043234248E+01   6.5354972521973729E+08   2.7403372610148650E+08   2.7175748068408207E+26   1.0488180481311713E+18   8.9864762620018190E-01   0.0000000000000000E+00   1.3737501425765366E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2320259827825923E-12   4.9703720342944557E-01   0.0000000000000000E+00   4.9805541785409285E-01   4.8883642132133819E-03   1.9011887677472490E-05   2.6143306955362851E-09   6.9156020954573465E-16   1.0649988656248037E-23   3.2099583581277312E-33   1.6844598037195628E-44   9.1465774440092229E-58   2.8138240049235423E-72   0.0000000000000000E+00   4.3448393823691305E-90                      ---                      ---
 114:    1.3276914148488799E+33   6.5300983998671211E+07   7.0875902063181385E+01   6.2954365148723602E+08   2.6826532202063689E+08   2.5839629057456150E+26   1.0333570648909157E+18   8.9936123215911812E-01   0.0000000000000000E+00   1.3737491812172921E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2293185587861328E-12   4.9703842689021149E-01   0.0000000000000000E+00   4.9805622351533052E-01   4.8863457170620350E-03   1.9001264818232969E-05   2.6113403767751307E-09   6.9040519383618817E-16   1.0625181269332681E-23   3.2001378475988221E-33   1.6777422204532739E-44   9.0994014279106013E-58   2.7960261627117395E-72   0.0000000000000000E+00   4.3126311893979638E-90                      ---                      ---
 115:    1.3606187983049275E+33   6.6299241218400948E+07   7.1901134784769170E+01   6.0623819375122285E+08   2.6259244020106080E+08   2.4559044914957195E+26   1.0179746849506428E+18   9.0007597719653365E-01   0.0000000000000000E+00   1.3737482264877020E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2271268570309347E-12   4.9703964191600847E-01   0.0000000000000000E+00   4.9805702362120435E-01   4.8843411368753465E-03   1.8990716304477158E-05   2.6083722460823850E-09   6.8925908599025172E-16   1.0600573842035085E-23   3.1904001771697388E-33   1.6710844927562259E-44   9.0526737969319231E-58   2.7784081167898004E-72   0.0000000000000000E+00   4.2807665004643184E-90                      ---                      ---
 116:    1.3932628286393314E+33   6.7296734550965875E+07   7.2922121282243509E+01   5.8364541151744258E+08   2.5702119431097120E+08   2.3333574709974392E+26   1.0026898929326122E+18   9.0079050844845243E-01   0.0000000000000000E+00   1.3737472798044944E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2253259365764139E-12   4.9704084670380810E-01   0.0000000000000000E+00   4.9805781698441304E-01   4.8823534473415109E-03   1.8980257773373384E-05   2.6054306769003287E-09   6.8812356681317359E-16   1.0576202248172784E-23   3.1807594487257960E-33   1.6644961782645906E-44   9.0064608722714806E-58   2.7609945753222871E-72   0.0000000000000000E+00   4.2492894814252205E-90                      ---                      ---
 117:    1.4255719360108027E+33   6.8292494860617250E+07   7.3937840939014464E+01   5.6177457858917141E+08   2.5155728105780628E+08   2.2162611650163229E+26   9.8752145776983667E+17   9.0150344218270262E-01   0.0000000000000000E+00   1.3737463425999293E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2238203358910197E-12   4.9704203943080488E-01   0.0000000000000000E+00   4.9805860240463717E-01   4.8803856557794040E-03   1.8969905026735507E-05   2.6025200813359763E-09   6.8700033003818014E-16   1.0552102588435027E-23   3.1712298324928129E-33   1.6579868628988663E-44   8.9608290128924911E-58   2.7438102003450684E-72   0.0000000000000000E+00   4.2182441128465328E-90                      ---                      ---
 118:    1.4574961913354622E+33   6.9285526932869360E+07   7.4947258320725709E+01   5.4063226954356480E+08   2.4620596744602606E+08   2.1045378392359373E+26   9.7248787600251674E+17   9.0221337268162471E-01   0.0000000000000000E+00   1.3737454163167591E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2225376824477055E-12   4.9704321826082543E-01   0.0000000000000000E+00   4.9805937867276034E-01   4.8784407915636553E-03   1.8959673975325134E-05   2.5996448945619941E-09   6.8589107633378905E-16   1.0528311062668825E-23   3.1618255169447242E-33   1.6515661270367454E-44   8.9158443821067648E-58   2.7268795213877679E-72   0.0000000000000000E+00   4.1876740367393835E-90                      ---                      ---
 119:    1.4889875365948238E+33   7.0274810839821845E+07   7.5949325409220478E+01   5.2022246015647346E+08   2.4097208084623453E+08   1.9980942731980592E+26   9.5760731500952435E+17   9.0291888190315073E-01   0.0000000000000000E+00   1.3737445024024849E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2214235404830709E-12   4.9704438135164147E-01   0.0000000000000000E+00   4.9806014457568437E-01   4.8765218940597889E-03   1.8949580575394771E-05   2.5968095571215475E-09   6.8479750652423986E-16   1.0504863825836542E-23   3.1525606524880119E-33   1.6452435076351829E-44   8.8715726874966550E-58   2.7102268397037963E-72   0.0000000000000000E+00   4.1576223874152531E-90                      ---                      ---
 120:    1.5199999999999995E+33   7.1259303704375118E+07   7.6942984224369610E+01   5.0054664014229721E+08   2.3586000187741524E+08   1.8968233480340057E+26   9.4289755634909030E+17   9.0361854981240519E-01   0.0000000000000000E+00   1.3737436023029227E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2204373054173277E-12   4.9704552686315606E-01   0.0000000000000000E+00   4.9806089890172034E-01   4.8746319991189203E-03   1.8939640757740069E-05   2.5940184952179415E-09   6.8372131405549462E-16   1.0481796828369214E-23   3.1434492892203024E-33   1.6390284565135157E-44   8.8280788957309404E-58   2.6938761237183357E-72   0.0000000000000000E+00   4.1281316076005245E-90                      ---                      ---
 121:    1.5504898944229376E+33   7.2237941888202056E+07   7.7927169824418328E+01   4.8160393652478701E+08   2.3087366007204750E+08   1.8006056349673307E+26   9.2837593936300941E+17   9.0431096525187493E-01   0.0000000000000000E+00   1.3737427174551639E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2195489553830252E-12   4.9704665296636513E-01   0.0000000000000000E+00   4.9806164044648954E-01   4.8727741242914858E-03   1.8929870350106599E-05   2.5912760992303607E-09   6.8266417680068868E-16   1.0459145642945147E-23   3.1345053095713495E-33   1.6329302953538817E-44   8.7854269262046392E-58   2.6778508971837794E-72   0.0000000000000000E+00   4.0992432525142231E-90                      ---                      ---
 122:    1.5804674455118365E+33   7.3211324387764260E+07   7.8902494654659705E+01   4.6337563302460331E+08   2.2601233839986527E+08   1.7092332249946879E+26   9.1404687656512486E+17   9.0499533069937832E-01   0.0000000000000000E+00   1.3737418485114150E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2187357794810000E-12   4.9704775883114105E-01   0.0000000000000000E+00   4.9806236866338338E-01   4.8709496391565084E-03   1.8920276508009891E-05   2.5885843198065977E-09   6.8162683076130695E-16   1.0436925625995999E-23   3.1257345988865330E-33   1.6269528809096532E-44   8.7436423686486233E-58   2.6621602430023781E-72   0.0000000000000000E+00   4.0709727790864115E-90                      ---                      ---
 123:    1.6099426589457796E+33   7.4180024200858131E+07   7.9869535477003438E+01   4.4582829884121293E+08   2.2127121339405793E+08   1.6224310655354588E+26   8.9990266222363354E+17   9.0567143375178094E-01   0.0000000000000000E+00   1.3737409954382068E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2179807022215378E-12   4.9704884449998110E-01   0.0000000000000000E+00   4.9806308358042173E-01   4.8691584736131732E-03   1.8910858815251713E-05   2.5859429823927071E-09   6.8060919280421354E-16   1.0415134585565051E-23   3.1171361150039222E-33   1.6210953482324654E-44   8.7027178040434946E-58   2.6468008488710738E-72   0.0000000000000000E+00   4.0433133127346975E-90                      ---                      ---
 124:    1.6389253255361677E+33   7.5144591748626828E+07   8.0828837092770129E+01   4.2893053935513943E+08   2.1664570571238896E+08   1.5399429159809291E+26   8.8593593706421376E+17   9.0633905454144237E-01   0.0000000000000000E+00   1.3737401582661983E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2172713619121718E-12   4.9704990993377163E-01   0.0000000000000000E+00   4.9806378517188354E-01   4.8674006922038212E-03   1.8901617563694723E-05   2.5833521118091853E-09   6.7961125688742405E-16   1.0393771988429702E-23   3.1087094739141513E-33   1.6153572840755427E-44   8.6626490005300622E-58   2.6317706113019110E-72   0.0000000000000000E+00   4.0162601785904166E-90                      ---                      ---
 125:    1.6674250262022876E+33   7.6105557972005397E+07   8.1780915642341697E+01   4.1265283459791690E+08   2.1213146048478055E+08   1.4615297718244693E+26   8.7213965619677222E+17   9.0699796644676500E-01   0.0000000000000000E+00   1.3737393370917403E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2165988392751545E-12   4.9705095500979662E-01   0.0000000000000000E+00   4.9806447335699577E-01   4.8656764974009583E-03   1.8892553770248520E-05   2.5808119366784160E-09   6.7863309567394791E-16   1.0372838992296544E-23   3.1004549614490082E-33   1.6097387339705469E-44   8.6234349549948531E-58   2.6170686482074080E-72   0.0000000000000000E+00   3.9898109189407929E-90                      ---                      ---
 126:    1.6954511368242891E+33   7.7063437154736668E+07   8.2726261545570765E+01   3.9696739401352251E+08   2.0772432960699528E+08   1.3869684503471491E+26   8.5850706007370726E+17   9.0764793675608302E-01   0.0000000000000000E+00   1.3737385320792582E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2159567306188434E-12   4.9705197951870450E-01   0.0000000000000000E+00   4.9806514799793600E-01   4.8639862346098279E-03   1.8883669202879074E-05   2.5783228963904927E-09   6.7767486312625235E-16   1.0352338499068551E-23   3.0923735533183379E-33   1.6042402150220961E-44   8.5850779748869084E-58   2.6026953267000991E-72   0.0000000000000000E+00   3.9639653382771818E-90                      ---                      ---
 127:    1.7230128329767566E+33   7.8018729517595947E+07   8.3665342126878784E+01   3.8184802550323743E+08   2.0342035572933066E+08   1.3160503179799679E+26   8.4503164806286144E+17   9.0828872729322951E-01   0.0000000000000000E+00   1.3737377434645502E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2153404732387762E-12   4.9705298316031099E-01   0.0000000000000000E+00   4.9806580889706908E-01   4.8623303990942201E-03   1.8874966416728723E-05   2.5758856509072721E-09   6.7673679819546482E-16   1.0332275231591787E-23   3.0844669444295476E-33   1.5988627350427876E-44   8.5475838044963295E-58   2.5886523076473057E-72   0.0000000000000000E+00   3.9387255786438092E-90                      ---                      ---
 128:    1.7501190945459738E+33   7.8971923622409120E+07   8.4598603973534694E+01   3.6727001703623736E+08   1.9921575772556305E+08   1.2485801423235157E+26   8.3170715430336922E+17   9.0892009501308935E-01   0.0000000000000000E+00   1.3737369715591544E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2147468554731129E-12   4.9705396553803838E-01   0.0000000000000000E+00   4.9806645579328535E-01   4.8607096451504768E-03   1.8866448802050748E-05   2.5735010938771100E-09   6.7581922978585123E-16   1.0312655837709319E-23   3.0767375889837115E-33   1.5936078190321913E-44   8.5109618025788936E-58   2.5749426095163245E-72   0.0000000000000000E+00   3.9140962297686388E-90                      ---                      ---
 129:    1.7767787102338976E+33   7.9923498619569466E+07   8.5526475060182960E+01   3.5321002935210931E+08   1.9510691745944732E+08   1.1843750542032427E+26   8.1852752548051366E+17   9.0954179257480383E-01   0.0000000000000000E+00   1.3737362167558429E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2141736618400793E-12   4.9705492615192581E-01   0.0000000000000000E+00   4.9806708835739821E-01   4.8591247976389378E-03   1.8858120644528230E-05   2.5711703692149387E-09   6.7492258305275992E-16   1.0293489022832733E-23   3.0691887518105657E-33   1.5884775433014455E-44   8.4752251733165500E-58   2.5615706922117586E-72   0.0000000000000000E+00   3.8900844751624963E-90                      ---                      ---
 130:    1.8030002819517733E+33   8.0873926368846312E+07   8.6449366666641737E+01   3.3964599848464459E+08   1.9109036769048470E+08   1.1232636071444771E+26   8.0548690029852288E+17   9.1015356889902588E-01   0.0000000000000000E+00   1.3737354795354840E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2136194171160036E-12   4.9705586438989247E-01   0.0000000000000000E+00   4.9806770618639140E-01   4.8575768663988465E-03   1.8849987200737429E-05   2.5688948919157680E-09   6.7404738732832173E-16   1.0274785717291312E-23   3.0618245733947651E-33   1.5834745788986308E-44   8.4403912620418171E-58   2.5485425651420806E-72   0.0000000000000000E+00   3.8667002817275240E-90                      ---                      ---
 131:    1.8287922291062446E+33   8.1823673460172027E+07   8.7367675121758722E+01   3.2655704700788933E+08   1.8716278098272657E+08   1.0650849233455407E+26   7.9257959037563482E+17   9.1075516971553183E-01   0.0000000000000000E+00   1.3737347604755005E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2130832029327323E-12   4.9705677951697619E-01   0.0000000000000000E+00   4.9806830879633246E-01   4.8560670640028407E-03   1.8842054791147961E-05   2.5666763737660824E-09   6.7319428592917956E-16   1.0256559283859730E-23   3.0546501507057476E-33   1.5786022457576729E-44   8.4064819255233534E-58   2.5358659231379972E-72   0.0000000000000000E+00   3.8439566393053924E-90                      ---                      ---
 132:    1.8541627927807330E+33   8.2773203158667594E+07   8.8281783390660664E+01   3.1392340305033743E+08   1.8332095949834388E+08   1.0096879166605810E+26   7.7980006236211443E+17   9.1134633810897503E-01   0.0000000000000000E+00   1.3737340602602485E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2125645277192137E-12   4.9705767066211792E-01   0.0000000000000000E+00   4.9806889561367079E-01   4.8545968275594716E-03   1.8834330914377476E-05   2.5645168549880587E-09   6.7236404824291519E-16   1.0238825773905899E-23   3.0476716371398806E-33   1.5738645798054671E-44   8.3735239922564883E-58   2.5235503159545013E-72   0.0000000000000000E+00   3.8218698603775906E-90                      ---                      ---
 133:    1.8791200398147914E+33   8.3722977296326175E+07   8.9192062523163528E+01   3.0172632624644893E+08   1.7956182557692003E+08   9.5693058432335779E+25   7.6714292109565274E+17   9.1192681506770068E-01   0.0000000000000000E+00   1.3737333796937008E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2120632360771601E-12   4.9705853680202666E-01   0.0000000000000000E+00   4.9806946596461288E-01   4.8531678453348362E-03   1.8826824386746976E-05   2.5624187429427241E-09   6.7155758452474676E-16   1.0221604241342334E-23   3.0408963651739009E-33   1.5692664154576676E-44   8.3415498295525726E-58   2.5116073575886888E-72   0.0000000000000000E+00   3.8004599510198339E-90                      ---                      ---
 134:    1.9036718667840526E+33   8.4673458131449208E+07   9.0098872984786567E+01   2.8994803989892286E+08   1.7588241300959209E+08   9.0667936018010543E+25   7.5460289361027763E+17   9.1249634004461699E-01   0.0000000000000000E+00   1.3737327197151314E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2115794477739530E-12   4.9705937674121214E-01   0.0000000000000000E+00   4.9807001906197429E-01   4.8517820896940671E-03   1.8819545515015305E-05   2.5603848600888412E-09   6.7077596424747281E-16   1.0204917132346262E-23   3.0343329987821114E-33   1.5648134882761084E-44   8.3105980504993927E-58   2.5000509877216113E-72   0.0000000000000000E+00   3.7797510750985974E-90                      ---                      ---
 135:    1.9278260038833399E+33   8.5625110196067065E+07   9.1002565876712708E+01   2.7857166871552330E+08   1.7227985893883061E+08   8.5880852309310880E+25   7.4217481384809856E+17   9.1305465153679088E-01   0.0000000000000000E+00   1.3737320814184356E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2111135192671471E-12   4.9706018908739735E-01   0.0000000000000000E+00   4.9807055398898886E-01   4.8504418576670013E-03   1.8812506309138020E-05   2.5584185031038756E-09   6.7002043873559649E-16   1.0188790766410841E-23   3.0279917217201853E-33   1.5605125619126384E-44   8.2807143893252618E-58   2.4888977958846607E-72   0.0000000000000000E+00   3.7597721306155691E-90                      ---                      ---
 136:    1.9515900187154163E+33   8.6578402151145890E+07   9.1903484062603980E+01   2.6758118156027406E+08   1.6875139632152340E+08   8.1319965493748296E+25   7.2985360792980992E+17   9.1360148769567873E-01   0.0000000000000000E+00   1.3737314660763488E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2106660231941543E-12   4.9706097222069545E-01   0.0000000000000000E+00   4.9807106967901238E-01   4.8491498218007469E-03   1.8805720749029839E-05   2.5565235170656840E-09   6.6929246957989964E-16   1.0173255940621890E-23   3.0218844741989907E-33   1.5563715878174851E-44   8.2519528039354001E-58   2.4781674302311904E-72   0.0000000000000000E+00   3.7405574773047877E-90                      ---                      ---
 137:    1.9749713199878009E+33   8.7533808669360712E+07   9.2801963209428877E+01   2.5696133872597349E+08   1.6529434691446930E+08   7.6974114327723746E+25   7.1763427983319821E+17   9.1413658697758449E-01   0.0000000000000000E+00   1.3737308751709582E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2102377428376057E-12   4.9706172425477835E-01   0.0000000000000000E+00   4.9807156488995219E-01   4.8479090942259813E-03   1.8799205120694519E-05   2.5547043889776517E-09   6.6859376447562601E-16   1.0158348692172484E-23   3.0160252516905449E-33   1.5523999070105296E-44   8.2243768700332764E-58   2.4678831148796700E-72   0.0000000000000000E+00   3.7221478582877463E-90                      ---                      ---
 138:    1.9979771611200066E+33   8.8491812365603536E+07   9.3698332747009559E+01   2.4669764329110608E+08   1.6190611475507718E+08   7.2832772437254396E+25   7.0551189736250650E+17   9.1465968885328608E-01   0.0000000000000000E+00   1.3737303104329897E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2098296804500648E-12   4.9706244298687408E-01   0.0000000000000000E+00   4.9807203817134138E-01   4.8467233091511507E-03   1.8792978449096056E-05   2.5529663682714765E-09   6.6792632341424518E-16   1.0144111281571311E-23   3.0104304903900421E-33   1.5486085105182466E-44   8.1980615819190844E-58   2.4580723186818413E-72   0.0000000000000000E+00   3.7045915923779886E-90                      ---                      ---
 139:    2.0206146437634887E+33   8.9452905796197221E+07   9.4592916758819428E+01   2.3677629617451167E+08   1.5858418014474282E+08   6.8886006266851931E+25   6.9348157826360128E+17   9.1517053459765452E-01   0.0000000000000000E+00   1.3737297738931717E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2094430796920042E-12   4.9706312583239753E-01   0.0000000000000000E+00   4.9807248782129326E-01   4.8455967307119855E-03   1.8787063064137694E-05   2.5513156244276866E-09   6.6729249912001687E-16   1.0130593479478603E-23   3.0051195718935220E-33   1.5450103805147804E-44   8.1730957127000129E-58   2.4487676322706461E-72   0.0000000000000000E+00   3.6879461386267432E-90                      ---                      ---
 140:    2.0428907212365411E+33   9.0417593549030647E+07   9.5486034801652025E+01   2.2718415454340532E+08   1.5532609418493867E+08   6.5124436334350762E+25   6.8153847636817779E+17   9.1566886819514814E-01   0.0000000000000000E+00   1.3737292679512192E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2090794646204056E-12   4.9706376973715571E-01   0.0000000000000000E+00   4.9807291182868974E-01   4.8445343978172706E-03   1.8781485360860669E-05   2.5497594587555045E-09   6.6669507827148611E-16   1.0117854296571857E-23   3.0001155018253524E-33   1.5416209492194209E-44   8.1495849907387419E-58   2.4400079490061713E-72   0.0000000000000000E+00   3.6722802039932498E-90                      ---                      ---
 141:    2.0648122018763024E+33   9.1386394448553115E+07   9.6378002661983629E+01   2.1790869326789686E+08   1.5212947400100598E+08   6.1539201487196267E+25   6.6967776762370790E+17   9.1615443741481328E-01   0.0000000000000000E+00   1.3737287954714205E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2087407005387639E-12   4.9706437105569318E-01   0.0000000000000000E+00   4.9807330779307246E-01   4.8435423248582568E-03   1.8776276852909627E-05   2.5483065979502944E-09   6.6613739410660939E-16   1.0105964382340512E-23   2.9954458511068067E-33   1.5384587355861360E-44   8.1276565084422253E-58   2.4318401047249779E-72   0.0000000000000000E+00   3.6576766709578669E-90                      ---                      ---
 142:    2.0863857523099949E+33   9.2359843901825547E+07   9.7269133048334240E+01   2.0893796914722133E+08   1.4899199895776245E+08   5.8121925888514683E+25   6.5789463588857114E+17   9.1662699515064860E-01   0.0000000000000000E+00   1.3737283599205959E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2084290871570468E-12   4.9706492537571445E-01   0.0000000000000000E+00   4.9807367280902670E-01   4.8426277913817973E-03   1.8771475693025186E-05   2.5469676178772884E-09   6.6562348900342316E-16   1.0095009489059715E-23   2.9911441154329899E-33   1.5355462650842960E-44   8.1074650931649714E-58   2.4243212479546643E-72   0.0000000000000000E+00   3.6442368305139024E-90                      ---                      ---
 143:    2.1076179006474449E+33   9.3338496414701328E+07   9.8159736214440670E+01   2.0026058766029701E+08   1.4591140853708431E+08   5.4864688490086687E+25   6.4618425833951898E+17   9.1708630121088597E-01   0.0000000000000000E+00   1.3737279655782237E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2081475047314319E-12   4.9706542725065606E-01   0.0000000000000000E+00   4.9807400329008167E-01   4.8417997833015286E-03   1.8767128989043230E-05   2.5457555891634786E-09   6.6515836217870567E-16   1.0085095749896762E-23   2.9872517869801337E-33   1.5329114715721675E-44   8.0892030192864806E-58   2.4175224539108778E-72   0.0000000000000000E+00   3.6320868377170872E-90                      ---                      ---
 144:    2.1285150395968905E+33   9.4322928310809672E+07   9.9050120517643848E+01   1.9186567201570871E+08   1.4288550346459830E+08   5.1759994774768489E+25   6.3454179035328525E+17   9.1753212495161895E-01   0.0000000000000000E+00   1.3737276178809880E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2078996571078904E-12   4.9706586976118894E-01   0.0000000000000000E+00   4.9807429467996367E-01   4.8410697163427819E-03   1.8763296601463347E-05   2.5446871358606045E-09   6.6474837589366098E-16   1.0076358335120366E-23   2.9838217522835414E-33   1.5305899967607486E-44   8.0731159405318388E-58   2.4115346538247065E-72   0.0000000000000000E+00   3.6213883042207320E-90                      ---                      ---
 145:    2.1490834295060223E+33   9.5313740690502569E+07   9.9940592902440557E+01   1.8374283429017201E+08   1.3991215434685385E+08   4.8800750573255915E+25   6.2296234972046989E+17   9.1796424976258462E-01   0.0000000000000000E+00   1.3737273240509094E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2076905175450482E-12   4.9706624371579899E-01   0.0000000000000000E+00   4.9807454092618386E-01   4.8404527549500802E-03   1.8760058066783515E-05   2.5437843655179677E-09   6.6440199602542150E-16   1.0068977233854516E-23   2.9809244872575633E-33   1.5286293826980766E-44   8.0595319393649662E-58   2.4064794462329252E-72   0.0000000000000000E+00   3.6123576128902862E-90                      ---                      ---
 146:    2.1693292013301543E+33   9.6311562672611281E+07   1.0083145931025973E+02   1.7588214843382779E+08   1.3698933203654155E+08   4.5980237779860768E+25   6.1144100008657805E+17   9.1838248265620870E-01   0.0000000000000000E+00   1.3737270944472559E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2075272901374632E-12   4.9706653593022321E-01   0.0000000000000000E+00   4.9807473334706065E-01   4.8399706509231113E-03   1.8757527498139621E-05   2.5430790229834234E-09   6.6413138584562453E-16   1.0063211216908837E-23   2.9786613886756120E-33   1.5270980935254823E-44   8.0489240352013080E-58   2.4025323595740484E-72   0.0000000000000000E+00   3.6053074752468459E-90                      ---                      ---
 147:    2.1892583595293722E+33   9.7317054969889984E+07   1.0172302510716030E+02   1.6827412476329100E+08   1.3411523114373811E+08   4.3292091809602716E+25   5.9997273385413427E+17   9.1878668494499849E-01   0.0000000000000000E+00   1.3737269465184548E+01   5.0000000000000000E-01  semiconvective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2074222199360677E-12   4.9706672419789460E-01   0.0000000000000000E+00   4.9807485731979678E-01   4.8396600413265125E-03   1.8755897141792190E-05   2.5426246314665894E-09   6.6395706418600843E-16   1.0059497094193647E-23   2.9772037331678060E-33   1.5261118777692984E-44   8.0420928187774468E-58   2.3999908127041511E-72   0.0000000000000000E+00   3.6007683271015849E-90                      ---                      ---
